id,title,company,job_location,job_state,date,site,job_description,salary,url,applied,search_term,skills,skills_by_category,priority,status,category,inserted_at,last_verified,user_id
e4668755-e0a0-4514-b298-0659313a4c97,"Senior Software Engineer, Originations",Credit Acceptance Corporation,USA (Remote),usa (remote),2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3V6QS6VFK71529VGK7,False,software engineer,[],{},0,new,,2025-07-11 08:49:40.845536,,
703f8181-7d56-4d2a-8f87-a92fc3df4c08,"Software Engineer, GDScript - AI Training (Freelance, Remote)",Alignerr,"San Francisco, CA (Remote)","san francisco, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S7JZ5WMXZYLTF3DMP,False,software engineer,[],{},0,new,,2025-07-11 08:49:41.484141,,
369e115f-6f7c-44d8-9244-a838e33c2d24,"Senior Software Engineer, Billing & Expansion Team - US (Remote)",TieTalent,"San Francisco, CA (Remote)","san francisco, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3R2C16512TJZ0T1NDS,False,software engineer,[],{},0,new,,2025-07-11 08:49:42.015093,,
a8b072de-b098-486b-9049-a4352fe35787,Staff Software Engineer - Product (Remote),Pair Team,"San Francisco, CA (Remote)","san francisco, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N6ML6VC1XTCG6F9NQ,False,software engineer,[],{},0,new,,2025-07-11 08:49:42.511228,,
b365cf9c-77ea-4462-8a67-1e3b6da43464,"Software Engineer, SQL - AI Training (Freelance, Remote)",Alignerr,"San Francisco, CA (Remote)","san francisco, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M6586FMS13HMX787J,False,software engineer,[],{},0,new,,2025-07-11 08:49:43.004379,,
f787c8d9-2fc0-4574-aa66-91362f92b8b6,"Software Engineer, YAML - AI Training (Freelance, Remote)",Alignerr,"San Francisco, CA (Remote)","san francisco, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N6PD6HT5J55QKPD4D,False,software engineer,[],{},0,new,,2025-07-11 08:49:43.526393,,
d243ea5a-199f-4d03-b2ce-661d1cc26d1b,"Software Engineer, CMake - AI Training (Freelance, Remote)",Alignerr,"San Francisco, CA (Remote)","san francisco, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T0736SHLJ1D8DL8KK,False,software engineer,[],{},0,new,,2025-07-11 08:49:44.065970,,
d2c57c53-7284-413e-bef3-2deff0c068d6,"Software Engineer, Ruby - AI Training (Freelance, Remote)",Alignerr,"San Francisco, CA (Remote)","san francisco, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3W06B797TCCQNRN922,False,software engineer,[],{},0,new,,2025-07-11 08:49:44.596048,,
498050fd-c668-4588-8a3f-13ce43fe47d6,Software Engineer - Remote Nationwide,Optum,"San Diego, CA (Remote)","san diego, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M0086YG58TFFSV01C,False,software engineer,[],{},0,new,,2025-07-11 08:49:45.117885,,
8b892114-fc57-477c-bfad-7e1f0432976e,"Senior Back End Software Engineer - Biologics (Java, Vert.x, AWS) - Remote US","Revvity, Inc.","Waltham, MA (Remote)","waltham, ma (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3R0N1695XHJGBJK4GH,False,software engineer,[],{},0,new,,2025-07-11 08:49:45.649751,,
8cf060fb-b4b1-4b4f-bc96-ded9693f7ef3,"Senior Software Engineer (Remote) - React, Node",ECP,"Chicago, IL (Remote)","chicago, il (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T5SL636G4SYBS0J0W,False,software engineer,[],{},0,new,,2025-07-11 08:49:46.196833,,
7863f3bc-31ff-41ad-ab63-88668ccb5c04,"Software Engineer, Node.js - AI Training (Freelance, Remote)",Alignerr,"San Francisco, CA (Remote)","san francisco, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3Q6086D7FJGG535ZT7,False,software engineer,[],{},0,new,,2025-07-11 08:49:46.935580,,
276a1492-31ef-4bf9-b2ec-1e83a521b382,Software Engineer,Object Systems International,USA (Remote),usa (remote),2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/JQS5CJ6MGK7QXNT3DYS,False,software engineer,[],{},0,new,,2025-07-11 08:49:47.666864,,
31010366-31df-4f37-a3ba-b6ee5de10d8d,Senior Software Engineer - Front End (Remote),Pair Team,"San Francisco, CA (Remote)","san francisco, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3W0ZQ70W52STKF21G5,False,software engineer,[],{},0,new,,2025-07-11 08:49:48.291017,,
c6acd64d-043b-403c-9ca2-6405065c4e0c,Principal IT Software Engineer - JUDI - Remote,Lensa,"Washington, DC (Remote)","washington, dc (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M1QW6WBTL19ZZ1DLW,False,software engineer,[],{},0,new,,2025-07-11 08:49:48.953932,,
04eee61f-d926-4936-b4f9-27caf0206fbe,Staff Software Engineer [REMOTE],MillenniumSoft Inc,"San Diego, CA (Remote)","san diego, ca (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3R4CW6GL7NDF79Q5GY,False,software engineer,[],{},0,new,,2025-07-11 08:49:49.546899,,
9294f97b-2c7b-4849-ab10-394cbb69e944,IT Principal Software Engineer - Remote,Jobs via Dice,"Rochester, MN (Remote)","rochester, mn (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T4YF71NTCFYT8366B,False,software engineer,[],{},0,new,,2025-07-11 08:49:50.109314,,
e576a48f-96a3-4594-a975-fb769ad48ace,"Senior Software Development Engineer (SQL/NoSQL, Scala, Node.js) - Remote","Revvity, Inc.","Boston, MA (Remote)","boston, ma (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M41R67J6KQ0KZD0HR,False,software engineer,[],{},0,new,,2025-07-11 08:49:50.677201,,
cd8e2d10-6dc5-4d09-bc1f-a0b63b3e372d,Principal IT Software Engineer - JUDI - Remote,Lensa,"Baton Rouge, LA (Remote)","baton rouge, la (remote)",2025-07-11,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T5RV5ZNQG8JQML2S6,False,software engineer,[],{},0,new,,2025-07-11 08:49:51.196683,,
